company,barName,REF,reviewDate,cocoaPercent,companyLocation,rating,beanType,broadBeanOrigin,SouthAmericaCo,SouthAmericaBeans
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,0.7,NEW ZEALAND,3.5,NA,PERU,NO,YES
Whittakers,Ghana,733,2011,0.72,NEW ZEALAND,2.5,Forastero,GHANA,NO,NO
Wilkie's Organic,Amazonas,1169,2013,0.75,IRELAND,2.5,Criollo,PERU,NO,YES
Wilkie's Organic,Amazonas,1169,2013,0.89,IRELAND,2.75,Criollo,PERU,NO,YES
Wilkie's Organic,Tumbes,1169,2013,0.75,IRELAND,3.25,Criollo,PERU,NO,YES
Wilkie's Organic,Amazonas w/ nibs,1173,2013,0.75,IRELAND,2.75,Criollo,PERU,NO,YES
Willie's Cacao,Los Llanos,1848,2016,0.7,U.K.,4,NA,COLOMBIA,NO,YES
Willie's Cacao,Los Llanos,1227,2014,0.88,U.K.,3,Trinitario,COLOMBIA,NO,YES
Willie's Cacao,"Java, Indonesian Black",1109,2013,1,U.K.,2.25,NA,INDONESIA,NO,NO
Willie's Cacao,Sambirano,593,2010,0.71,U.K.,3,Trinitario,MADAGASCAR,NO,NO
Willie's Cacao,Hacienda Las Trincheras,593,2010,0.72,U.K.,3.5,NA,VENEZUELA,NO,YES
Willie's Cacao,Java,593,2010,0.69,U.K.,3.75,NA,INDONESIA,NO,NO
Willie's Cacao,San Martin,457,2009,0.7,U.K.,3,NA,PERU,NO,YES
Willie's Cacao,Rio Caribe,457,2009,0.72,U.K.,3.25,Trinitario,VENEZUELA,NO,YES
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,0.74,U.S.A.,3,Criollo,VENEZUELA,NO,YES
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,0.76,U.S.A.,3.5,NA,BOLIVIA,NO,YES
Wm,"Ghana, 2013, batch 129",1916,2016,0.75,U.S.A.,3.75,NA,GHANA,NO,NO
Woodblock,"Maranon, Cajamarca",1243,2014,0.7,U.S.A.,3,Forastero (Nacional),PERU,NO,YES
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,0.7,U.S.A.,3.25,NA,ECUADOR,NO,YES
Woodblock,Gran Couva,1042,2013,0.7,U.S.A.,3.5,Trinitario,TRINIDAD,NO,NO
Woodblock,Ecuador,825,2012,0.7,U.S.A.,2.5,NA,ECUADOR,NO,YES
Woodblock,Costa Rica,825,2012,0.7,U.S.A.,3,NA,COSTA RICA,NO,NO
Woodblock,Sambirano,951,2012,0.7,U.S.A.,3.25,Trinitario,MADAGASCAR,NO,NO
Woodblock,Ocumare,741,2011,0.7,U.S.A.,4,NA,VENEZUELA,NO,YES
Woodblock,La Red,769,2011,0.7,U.S.A.,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Xocolat,Hispaniola,1057,2013,0.66,DOMINCAN REPUBLIC,3,NA,DOMINICAN REPUBLIC,NO,NO
Xocolla,"Sambirano, batch 170102",1948,2017,0.7,U.S.A.,2.75,NA,MADAGASCAR,NO,NO
Xocolla,"Hispaniola, batch 170104",1948,2017,0.7,U.S.A.,2.5,NA,DOMINICAN REPUBLIC,NO,NO
Zak's,"Papua New Guinea, Batch 2",1574,2015,0.7,U.S.A.,3,NA,PAPUA NEW GUINEA,NO,NO
Zak's,"Dominican Republic, Batch D2",1578,2015,0.7,U.S.A.,3.25,NA,DOMINCAN REPUBLIC,NO,NO
Zak's,"Madagascar, Batch 2",1578,2015,0.7,U.S.A.,3.25,Trinitario,MADAGASCAR,NO,NO
Zak's,"Peru, Batch 1",1578,2015,0.7,U.S.A.,3.25,NA,PERU,NO,YES
Zak's,"Belize, Batch 2",1578,2015,0.7,U.S.A.,3.5,Trinitario,BELIZE,NO,NO
Zak's,"House Blend, Batch 2",1582,2015,0.6,U.S.A.,3,NA, ,NO,NO
Zart Pralinen,"Millot P., Ambanja",1820,2016,0.7,AUSTRIA,3.5,"Criollo, Trinitario",MADAGASCAR,NO,NO
Zart Pralinen,UNOCACE,1824,2016,0.7,AUSTRIA,2.75,Nacional (Arriba),ECUADOR,NO,YES
Zart Pralinen,San Juan Estate,1824,2016,0.85,AUSTRIA,2.75,Trinitario,TRINIDAD,NO,NO
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.85,AUSTRIA,3,"Criollo, Trinitario",TANZANIA,NO,NO
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.7,AUSTRIA,3.5,"Criollo, Trinitario",TANZANIA,NO,NO
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,0.78,AUSTRIA,3.5,Trinitario,TRINIDAD,NO,NO
Zokoko,Guadalcanal,1716,2016,0.78,AUSTRALIA,3.75,NA,SOLOMON ISLANDS,NO,NO
Zokoko,Goddess Blend,1780,2016,0.65,AUSTRALIA,3.25,NA, ,NO,NO
Zokoko,Alto Beni,697,2011,0.68,AUSTRALIA,3.5,NA,BOLIVIA,NO,YES
Zokoko,Tokiala,701,2011,0.66,AUSTRALIA,3.5,Trinitario,PAPUA NEW GUINEA,NO,NO
Zokoko,"Tranquilidad, Baures",701,2011,0.72,AUSTRALIA,3.75,NA,BOLIVIA,NO,YES
Zotter,Raw,1205,2014,0.8,AUSTRIA,2.75,NA, ,NO,NO
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,0.72,AUSTRIA,3.5,NA,PANAMA,NO,NO
Zotter,Amazonas Frucht,801,2012,0.65,AUSTRIA,3.5,NA, ,NO,NO
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,0.7,AUSTRIA,3,Criollo (Amarru),PERU,NO,YES
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,0.7,AUSTRIA,3.5,Criollo (Amarru),PERU,NO,YES
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,0.62,AUSTRIA,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Zotter,El Oro,879,2012,0.75,AUSTRIA,3,Forastero (Nacional),ECUADOR,NO,YES
Zotter,Huiwani Coop,879,2012,0.75,AUSTRIA,3,"Criollo, Trinitario",PAPUA NEW GUINEA,NO,NO
Zotter,El Ceibo Coop,879,2012,0.9,AUSTRIA,3.25,NA,BOLIVIA,NO,YES
Zotter,Santo Domingo,879,2012,0.7,AUSTRIA,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Zotter,"Kongo, Highlands",883,2012,0.68,AUSTRIA,3.25,Forastero,CONGO,NO,NO
Zotter,"Indianer, Raw",883,2012,0.58,AUSTRIA,3.5,NA, ,NO,NO
Zotter,Peru,647,2011,0.7,AUSTRIA,3.75,NA,PERU,NO,YES
Zotter,Congo,749,2011,0.65,AUSTRIA,3,Forastero,CONGO,NO,NO
Zotter,Kerala State,749,2011,0.65,AUSTRIA,3.5,Forastero,INDIA,NO,NO
Zotter,Kerala State,781,2011,0.62,AUSTRIA,3.25,NA,INDIA,NO,NO
Zotter,"Brazil, Mitzi Blue",486,2010,0.65,AUSTRIA,3,NA,BRAZIL,NO,YES
